"","RespondentID","Algeria","Argentina","Australia","Belgium","Bosnia and Herzegovina","Brazil","Cameroon","Chile","Colombia","Costa Rica","Croatia","Ecuador","England","France","Germany","Ghana","Greece","Honduras","Iran","Italy","Ivory Coast","Japan","Mexico","the Netherlands","Nigeria","Portugal","Russia","South Korea","Spain","Switzerland","United States","Uruguay","China","India","Thailand","Turkey","Cuba","Ethiopia","Vietnam","Ireland","sum_of_threes","Gender","Age","HouseholdIncome","Education","Location"
"1094",3306457355,NA,3,4,3,NA,3,NA,3,3,3,NA,4,5,3,5,NA,4,NA,2,4,NA,4,4,4,NA,NA,3,3,4,4,5,NA,5,3,NA,NA,3,NA,3,4,36,"Male","> 60","$50,000 - $99,999","Some college or Associate degree","South Atlantic"
"1095",3306457353,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,3,4,4,NA,3,NA,NA,5,NA,4,5,NA,NA,NA,NA,NA,4,NA,4,NA,4,2,4,NA,NA,NA,4,3,12,"Female","18-29","$25,000 - $49,999","Bachelor degree","Pacific"
"1096",3306456840,NA,NA,NA,NA,NA,3,NA,NA,3,3,NA,NA,3,3,3,2,4,3,NA,5,NA,2,3,NA,NA,3,3,NA,4,NA,5,NA,3,2,NA,NA,3,2,NA,3,39,"Female","45-60","$150,000+","Graduate degree","West North Central"
"1097",3306456720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,4,NA,4,NA,4,3,3,NA,NA,NA,NA,NA,9,"Female","45-60","","Bachelor degree","Pacific"
"1098",3306456682,NA,4,NA,NA,NA,NA,NA,NA,5,4,NA,4,4,4,3,NA,4,NA,NA,5,NA,5,5,NA,NA,NA,3,NA,4,NA,3,NA,5,5,4,NA,5,5,4,3,12,"Female","18-29","$0 - $24,999","Graduate degree","East North Central"
"1099",3306456452,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,4,3,NA,3,NA,NA,5,NA,4,4,NA,NA,2,2,2,3,NA,5,NA,4,2,3,NA,3,NA,NA,3,18,"Female","> 60","$25,000 - $49,999","Graduate degree","South Atlantic"
"1100",3306456065,NA,4,3,3,NA,5,NA,4,4,4,NA,4,3,4,4,NA,4,NA,NA,5,NA,4,4,NA,NA,3,NA,4,5,NA,4,NA,4,2,5,NA,4,NA,5,2,12,"Female","18-29","","Some college or Associate degree","West South Central"
"1101",3306455348,NA,NA,NA,NA,NA,NA,NA,3,NA,3,4,NA,3,4,3,NA,3,3,NA,4,NA,NA,5,NA,NA,3,4,NA,4,NA,4,4,5,4,3,3,4,NA,3,2,30,"Female","> 60","$50,000 - $99,999","High school degree","East South Central"
"1102",3306455297,NA,NA,NA,NA,NA,NA,NA,4,1,3,NA,NA,2,NA,3,NA,4,NA,NA,4,NA,5,5,NA,NA,NA,NA,NA,NA,NA,5,NA,3,4,4,NA,NA,4,3,2,12,"Female","> 60","$50,000 - $99,999","Some college or Associate degree","Pacific"
"1103",3306455212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,5,NA,NA,NA,NA,NA,0,"Female","30-44","$150,000+","Some college or Associate degree","East North Central"
"1104",3306455087,NA,4,3,NA,NA,4,NA,NA,NA,NA,4,NA,3,5,5,NA,5,NA,NA,5,NA,4,5,3,NA,NA,3,NA,5,NA,5,NA,5,3,5,5,4,4,4,3,18,"Female","45-60","$100,000 - $149,999","Graduate degree","West North Central"
"1105",3306455080,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,NA,NA,5,NA,2,4,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,4,NA,1,NA,9,"Female","45-60","","High school degree","Pacific"
"1106",3306454853,NA,3,NA,NA,NA,NA,NA,2,4,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,3,"Female","18-29","$50,000 - $99,999","Bachelor degree",""
"1107",3306454843,NA,5,2,3,4,4,5,2,3,3,1,4,2,5,5,4,4,3,NA,1,4,4,2,5,NA,3,1,4,5,5,5,3,2,5,4,4,4,1,5,5,18,"Female","30-44","","Graduate degree","West South Central"
"1108",3306454394,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,3,2,3,2,NA,2,NA,NA,5,NA,3,4,NA,NA,NA,NA,NA,3,NA,4,NA,4,4,5,NA,NA,NA,3,NA,21,"Female","45-60","$50,000 - $99,999","Some college or Associate degree","Pacific"
"1109",3306454199,NA,4,NA,NA,NA,4,NA,4,3,5,NA,4,NA,3,3,NA,NA,3,NA,4,NA,3,5,NA,NA,3,NA,3,4,NA,4,3,4,3,5,NA,4,NA,4,NA,27,"Female","> 60","$25,000 - $49,999","Graduate degree","Pacific"
"1110",3306454049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,4,3,NA,NA,4,NA,NA,NA,3,"Female","> 60","$50,000 - $99,999","Some college or Associate degree","South Atlantic"
"1111",3306453780,NA,NA,3,NA,NA,3,NA,3,NA,4,NA,4,4,4,4,NA,4,NA,NA,5,NA,3,4,NA,4,4,NA,NA,4,NA,4,NA,NA,4,NA,NA,NA,NA,3,3,18,"Male","45-60","$150,000+","Graduate degree","New England"
"1112",3306453765,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,5,3,NA,4,NA,NA,5,NA,4,5,NA,NA,NA,NA,3,4,3,3,NA,4,3,5,NA,4,3,4,3,30,"Female","> 60","$50,000 - $99,999","Graduate degree","Mountain"
"1113",3306453514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,4,NA,2,5,NA,NA,NA,NA,NA,3,NA,4,NA,1,2,2,NA,NA,NA,2,NA,9,"Female","18-29","$150,000+","Some college or Associate degree","East North Central"
"1114",3306453005,NA,3,3,3,NA,3,NA,NA,NA,NA,NA,NA,2,5,4,NA,4,NA,1,5,NA,2,4,NA,NA,NA,1,3,4,3,4,NA,2,3,5,NA,3,5,NA,2,24,"Female","30-44","","Graduate degree","East North Central"
"1115",3306452968,NA,3,3,4,NA,NA,NA,NA,NA,3,NA,NA,3,4,NA,NA,5,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,3,5,3,4,NA,NA,NA,3,24,"Female","45-60","$150,000+","High school degree","Middle Atlantic"
"1116",3306452835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Male","> 60","$25,000 - $49,999","Some college or Associate degree","Pacific"
"1117",3306452826,NA,3,3,3,NA,3,NA,3,3,3,NA,3,3,3,3,NA,3,3,NA,4,NA,3,3,3,NA,3,3,NA,4,3,3,3,3,2,2,NA,3,2,NA,3,72,"Female","45-60","","High school degree","Pacific"
"1118",3306452535,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,3,3,NA,4,NA,NA,5,NA,5,5,NA,NA,3,NA,4,NA,NA,4,NA,5,3,5,NA,NA,NA,3,3,21,"Female","45-60","","Graduate degree","Mountain"
"1119",3306452179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,5,NA,4,5,NA,NA,2,NA,3,4,NA,5,NA,4,4,3,NA,NA,NA,5,2,6,"Female","30-44","$50,000 - $99,999","Some college or Associate degree","New England"
"1120",3306452078,NA,3,3,3,NA,3,NA,NA,4,NA,NA,NA,4,5,4,NA,3,3,NA,5,NA,4,3,4,NA,3,NA,4,4,3,4,NA,5,4,4,NA,4,NA,4,3,30,"Female","> 60","","Some college or Associate degree","South Atlantic"
"1121",3306452021,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,NA,4,NA,4,5,NA,5,4,NA,NA,3,2,4,3,2,3,NA,4,5,4,3,3,3,NA,2,21,"Female","> 60","$0 - $24,999","Bachelor degree","Pacific"
"1122",3306451935,3,4,3,5,2,5,4,3,3,4,3,3,NA,1,NA,3,3,4,3,4,4,4,NA,3,2,3,3,2,2,4,1,3,2,5,4,4,3,1,2,3,45,"Female","18-29","$150,000+","Less than high school degree",""
"1123",3306451916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Male","> 60","$0 - $24,999","High school degree","West South Central"
"1124",3306451836,2,4,3,3,NA,4,NA,NA,3,NA,NA,NA,4,4,5,NA,5,NA,2,5,NA,2,4,4,NA,4,4,NA,5,4,3,NA,5,4,3,4,4,4,3,4,18,"Male","> 60","$150,000+","Graduate degree","East North Central"
"1125",3306451655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,NA,3,NA,NA,4,NA,NA,3,3,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,3,18,"Female","45-60","$25,000 - $49,999","Some college or Associate degree","South Atlantic"
"1126",3306451529,NA,2,4,3,NA,2,NA,2,NA,NA,3,NA,3,5,5,NA,5,NA,2,4,NA,1,2,5,NA,4,3,3,5,4,5,NA,5,3,3,3,NA,NA,2,4,24,"Female","30-44","$0 - $24,999","Graduate degree","East North Central"
"1127",3306451107,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,NA,3,NA,NA,5,NA,4,5,2,NA,NA,2,3,3,2,4,3,4,4,5,NA,5,4,4,3,15,"Female","45-60","$150,000+","Bachelor degree","Pacific"
"1128",3306450657,NA,4,4,3,NA,NA,NA,2,4,3,NA,3,3,3,4,NA,3,NA,NA,4,NA,5,4,NA,NA,NA,NA,2,3,3,4,NA,5,NA,3,NA,3,NA,3,4,33,"Male","45-60","","High school degree","East North Central"
"1129",3306450393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"1130",3306450258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female","18-29","$25,000 - $49,999","High school degree","Middle Atlantic"
"1131",3306450219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,4,NA,5,5,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,NA,NA,NA,NA,NA,6,"Female","18-29","$0 - $24,999","Some college or Associate degree","East North Central"
"1132",3306450208,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,3,NA,4,NA,3,3,NA,NA,3,NA,NA,3,27,"Female","30-44","$0 - $24,999","Bachelor degree","Middle Atlantic"
"1133",3306449880,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,4,3,NA,4,NA,NA,5,NA,4,4,NA,NA,NA,2,NA,4,NA,4,NA,4,3,3,NA,3,NA,NA,3,18,"Female","30-44","$100,000 - $149,999","Bachelor degree","East North Central"
"1134",3306449104,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,NA,5,NA,NA,5,NA,2,5,NA,NA,NA,NA,NA,4,NA,3,NA,3,4,3,NA,5,NA,4,3,12,"Female","45-60","$50,000 - $99,999","Graduate degree","Pacific"
"1135",3306448797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,4,NA,5,NA,4,3,NA,NA,NA,NA,NA,NA,3,"Female","45-60","$100,000 - $149,999","Some college or Associate degree","Pacific"
"1136",3306448713,NA,4,NA,NA,NA,4,NA,3,3,NA,NA,4,2,2,4,NA,4,NA,NA,4,NA,3,4,NA,NA,NA,NA,3,3,NA,5,NA,3,3,3,NA,2,NA,2,3,27,"Female","45-60","$50,000 - $99,999","Bachelor degree","Pacific"
"1137",3306448529,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,3,4,3,NA,5,NA,4,5,NA,5,4,NA,NA,NA,2,NA,2,3,3,NA,5,3,4,4,NA,NA,3,4,21,"Female","30-44","","Graduate degree","West South Central"
"1138",3306448439,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,1,NA,5,5,NA,3,1,3,NA,NA,NA,NA,2,6,"Female","18-29","$50,000 - $99,999","Bachelor degree","Pacific"
"1139",3306448338,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,NA,NA,NA,2,NA,3,"Female","> 60","","Bachelor degree","East North Central"
"1140",3306448293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,NA,3,NA,NA,5,NA,3,3,3,NA,NA,NA,NA,3,NA,3,NA,2,NA,3,NA,3,NA,NA,2,30,"Female","> 60","","Some college or Associate degree","Middle Atlantic"
"1141",3306448099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,4,NA,3,5,NA,3,5,NA,NA,3,NA,NA,3,3,5,NA,4,3,4,NA,3,NA,NA,2,21,"Female","45-60","$25,000 - $49,999","Some college or Associate degree","Pacific"
"1142",3306447836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,5,NA,NA,5,NA,4,4,NA,NA,NA,NA,NA,NA,NA,4,NA,3,3,4,4,3,NA,NA,1,12,"Female","30-44","$150,000+","Bachelor degree","Middle Atlantic"
"1143",3306447620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,3,NA,NA,4,NA,3,NA,3,NA,NA,NA,NA,NA,12,"Female","> 60","$25,000 - $49,999","High school degree","Middle Atlantic"
"1144",3306447530,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,3,5,4,NA,5,NA,NA,5,NA,5,3,NA,NA,4,4,4,4,3,4,NA,4,2,5,4,3,3,3,3,21,"Female","18-29","$25,000 - $49,999","Bachelor degree","Middle Atlantic"
"1145",3306447287,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,NA,4,NA,NA,5,NA,2,4,NA,NA,NA,NA,NA,3,NA,4,NA,4,3,4,NA,5,NA,NA,2,12,"Female","45-60","$100,000 - $149,999","Graduate degree","South Atlantic"
"1146",3306447104,NA,NA,NA,NA,NA,3,NA,4,NA,NA,4,NA,3,3,4,NA,4,NA,NA,4,NA,4,3,2,NA,4,4,4,3,2,2,3,4,2,3,3,3,4,3,3,33,"Female","45-60","$100,000 - $149,999","Bachelor degree","East South Central"
"1147",3306446775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,NA,4,NA,NA,4,NA,4,4,NA,NA,NA,NA,4,4,NA,5,NA,4,3,4,NA,NA,NA,4,3,12,"Female","> 60","$50,000 - $99,999","Some college or Associate degree","South Atlantic"
"1148",3306446769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,NA,NA,3,"Female","45-60","$25,000 - $49,999","High school degree","South Atlantic"
"1149",3306446600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,3,NA,2,NA,4,3,3,NA,NA,NA,NA,2,12,"","","","",""
"1150",3306446585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"1151",3306446068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,4,4,NA,4,NA,NA,4,NA,3,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,4,6,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","West North Central"
"1152",3306445925,1,NA,3,NA,NA,4,NA,NA,3,2,NA,NA,4,4,NA,1,4,NA,1,4,NA,4,4,NA,3,3,3,2,3,NA,5,NA,4,NA,2,1,2,NA,NA,3,21,"Female","45-60","","High school degree","East North Central"
"1153",3306445773,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,NA,4,NA,NA,4,NA,4,3,NA,NA,NA,NA,NA,4,3,3,NA,4,4,4,NA,4,NA,4,NA,15,"Female","> 60","$100,000 - $149,999","Graduate degree","East South Central"
"1154",3306445653,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,12,"Female","30-44","","Graduate degree","South Atlantic"
"1155",3306445571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"1156",3306445569,NA,NA,NA,NA,NA,5,NA,NA,5,2,NA,5,NA,4,3,NA,5,3,4,4,NA,5,4,NA,NA,NA,NA,4,5,NA,4,NA,4,5,5,NA,4,NA,4,NA,6,"Female","45-60","$50,000 - $99,999","Graduate degree","Pacific"
"1157",3306445236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,3,NA,NA,4,NA,3,4,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,12,"Female","> 60","$150,000+","Some college or Associate degree","Pacific"
"1158",3306445000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA,3,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,3,NA,NA,NA,NA,NA,18,"Female","> 60","$50,000 - $99,999","Bachelor degree","South Atlantic"
"1159",3306443988,3,3,NA,NA,NA,NA,NA,3,NA,NA,NA,3,3,4,3,NA,4,NA,3,4,NA,3,3,3,NA,3,3,NA,4,NA,4,NA,3,3,NA,3,3,NA,3,4,51,"Female","45-60","$25,000 - $49,999","Graduate degree","New England"
"1160",3306443892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,NA,3,NA,NA,4,NA,3,4,NA,NA,4,NA,NA,4,4,4,NA,3,2,NA,NA,NA,NA,NA,3,18,"Male","> 60","$50,000 - $99,999","Bachelor degree","West North Central"
"1161",3306443874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,3,NA,NA,4,NA,4,4,NA,4,NA,NA,3,3,NA,5,NA,4,3,NA,NA,3,3,NA,NA,18,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","West South Central"
"1162",3306443845,NA,4,3,NA,NA,3,NA,NA,NA,NA,NA,3,3,3,4,NA,4,NA,NA,4,NA,5,4,4,NA,4,2,NA,3,4,3,NA,4,5,4,NA,5,NA,4,3,24,"Female","30-44","$50,000 - $99,999","Bachelor degree","New England"
"1163",3306443744,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,4,3,5,NA,3,NA,NA,5,NA,3,4,NA,NA,NA,2,NA,4,NA,5,NA,4,1,3,NA,3,NA,3,3,24,"Female","30-44","$100,000 - $149,999","Bachelor degree","West North Central"
"1164",3306443601,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,3,3,3,NA,5,NA,NA,5,NA,5,5,NA,NA,NA,NA,NA,5,NA,5,NA,5,3,5,NA,4,NA,3,NA,15,"Female","30-44","$100,000 - $149,999","Graduate degree","Middle Atlantic"
"1165",3306443553,NA,NA,NA,NA,NA,4,5,5,4,5,NA,NA,4,4,4,NA,5,NA,5,5,NA,4,5,NA,5,3,NA,5,NA,NA,5,NA,5,5,5,4,4,4,4,NA,3,"Female","45-60","$50,000 - $99,999","Graduate degree","West South Central"
"1166",3306442941,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,3,4,4,NA,4,NA,NA,4,NA,4,5,NA,4,4,NA,NA,5,3,4,NA,4,5,5,4,4,3,4,2,9,"Male","> 60","$150,000+","Graduate degree","East North Central"
"1167",3306441987,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,5,NA,NA,5,NA,2,4,2,NA,4,3,4,4,4,5,NA,5,5,5,4,5,3,5,3,12,"Female","45-60","","Graduate degree","East North Central"
"1168",3306441968,NA,4,NA,NA,NA,3,NA,NA,4,3,3,NA,2,3,2,NA,4,4,NA,5,NA,NA,5,NA,NA,NA,4,3,4,NA,3,NA,2,2,2,5,4,NA,NA,3,21,"Female","30-44","$50,000 - $99,999","Graduate degree","East North Central"
"1169",3306441838,NA,3,3,3,NA,NA,NA,NA,3,NA,NA,NA,3,3,3,NA,3,NA,NA,4,NA,3,4,3,NA,NA,NA,NA,3,NA,4,NA,2,2,NA,NA,3,NA,3,3,42,"Female","> 60","$50,000 - $99,999","Some college or Associate degree","West South Central"
"1170",3306441827,NA,5,4,5,NA,4,NA,5,4,4,NA,3,4,4,4,NA,5,3,NA,5,3,4,3,4,2,5,NA,3,5,5,4,3,3,4,3,3,5,3,3,2,33,"Female","> 60","","Graduate degree","Mountain"
"1171",3306441817,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,NA,4,NA,NA,5,NA,3,3,NA,NA,NA,3,NA,3,NA,3,NA,3,3,3,3,NA,NA,NA,NA,36,"Male","> 60","$50,000 - $99,999","Bachelor degree","East North Central"
"1172",3306441468,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,4,3,NA,3,NA,NA,5,NA,3,4,NA,NA,3,3,NA,4,3,5,NA,3,3,NA,NA,3,2,3,2,30,"Female","> 60","$25,000 - $49,999","High school degree","West North Central"
"1173",3306441221,NA,4,3,3,NA,NA,NA,4,4,4,NA,4,5,4,4,NA,5,5,NA,5,NA,5,4,3,3,4,4,4,4,3,2,NA,4,5,5,4,3,4,5,3,21,"Female","30-44","$50,000 - $99,999","Graduate degree","West South Central"
"1174",3306441146,4,5,4,4,NA,5,NA,4,4,4,NA,4,5,5,5,4,5,4,4,5,4,5,5,4,4,5,4,5,5,4,5,4,5,5,5,4,5,4,5,4,0,"Female","> 60","$150,000+","Some college or Associate degree","West South Central"
"1175",3306440989,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,4,3,5,3,4,5,NA,NA,5,NA,5,5,NA,NA,NA,2,4,5,NA,5,NA,4,5,5,NA,4,NA,4,3,12,"Female","30-44","$25,000 - $49,999","Graduate degree","Mountain"
"1176",3306440925,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,NA,5,NA,NA,5,NA,2,4,NA,NA,NA,NA,NA,3,NA,4,NA,4,3,NA,NA,3,NA,NA,4,15,"Female","45-60","","Bachelor degree","East South Central"
"1177",3306440874,NA,3,NA,4,NA,3,NA,NA,NA,NA,NA,NA,2,5,4,NA,4,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,4,3,3,3,NA,NA,3,3,21,"","","","",""
"1178",3306440380,2,NA,3,2,NA,3,NA,NA,2,3,NA,NA,3,4,3,NA,5,NA,NA,4,NA,4,3,NA,NA,NA,3,2,2,NA,4,NA,3,3,4,NA,4,NA,2,4,27,"Female","30-44","$150,000+","Some college or Associate degree","South Atlantic"
"1179",3306440274,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,NA,NA,NA,NA,5,NA,3,3,3,NA,NA,NA,NA,3,NA,3,NA,4,NA,3,NA,NA,NA,NA,NA,27,"Female","> 60","$50,000 - $99,999","Some college or Associate degree","South Atlantic"
"1180",3306440215,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,NA,3,NA,NA,3,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,3,NA,3,NA,NA,3,33,"Female","45-60","$0 - $24,999","Less than high school degree","West South Central"
"1181",3306439775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,3,3,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,9,"Male","> 60","","Graduate degree","Pacific"
"1182",3306439190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,4,NA,4,NA,4,NA,NA,NA,NA,NA,3,"","","","",""
"1183",3306438888,NA,5,NA,NA,NA,3,NA,NA,4,3,NA,NA,4,5,4,NA,4,NA,NA,5,NA,4,4,NA,NA,NA,3,NA,4,NA,5,5,4,5,4,NA,4,NA,5,NA,9,"Male","45-60","","Graduate degree","West South Central"
"1184",3306438281,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,NA,5,NA,NA,4,NA,4,4,4,NA,3,3,NA,4,5,4,NA,4,2,3,3,3,NA,NA,3,24,"Female","> 60","","Bachelor degree","Mountain"
"1185",3306438014,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,4,3,3,4,NA,3,4,3,3,4,NA,3,3,3,4,3,3,NA,3,3,4,NA,4,2,78,"Male","> 60","$25,000 - $49,999","Some college or Associate degree","Mountain"
"1186",3306437843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,3,NA,NA,5,NA,3,3,NA,NA,NA,NA,NA,NA,3,4,NA,4,3,3,NA,3,NA,NA,3,33,"Female","30-44","$50,000 - $99,999","Some college or Associate degree","Pacific"
"1187",3306435606,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,3,3,NA,4,NA,NA,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,4,NA,2,4,5,NA,3,NA,5,4,12,"Female","18-29","$25,000 - $49,999","Some college or Associate degree","New England"
"1188",3306435565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"1189",3306434705,NA,NA,NA,NA,NA,3,NA,4,3,NA,NA,NA,NA,NA,NA,1,5,NA,NA,4,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9,"Female","18-29","$0 - $24,999","Some college or Associate degree","East North Central"
